GeomID,Local knowledge event,Remote event,Early import,Geometry import,Late import,Tag import
8767,0.0,0.0,17.26,0.0,8.31,10.45
8768,0.0,0.0,0.0,0.0,10.55,9.51
8769,0.0,0.0,14.04,0.0,14.6,4.38
8770,21.37,0.0,0.0,1.67,3.44,7.06
8771,4.07,0.0,4.25,0.0,12.59,9.87
8772,8.11,15.7,1.92,16.96,5.17,0.0
8773,0.0,0.0,15.21,12.89,8.61,7.56
8774,11.16,7.0,3.8,13.08,0.0,0.0
8775,7.06,15.43,4.42,13.23,5.92,0.0
8776,0.0,0.0,20.46,26.43,0.0,0.0
8777,6.09,0.0,16.26,0.0,14.17,6.91
8778,8.55,0.0,5.88,0.0,19.16,9.54
8779,5.27,0.0,8.57,4.06,7.75,10.41
8780,0.0,4.1,15.83,12.12,3.91,4.4
8781,0.0,4.19,34.49,0.0,7.58,0.0
8782,14.34,7.63,16.43,0.0,7.5,0.0
8783,9.53,0.0,8.89,12.08,12.04,4.22
8784,0.0,0.0,11.93,9.1,15.94,0.0
8785,7.12,8.4,32.7,0.0,5.6,0.0
8786,0.0,11.82,28.31,0.0,11.17,0.0
8787,3.54,4.62,15.27,4.65,3.27,0.0
8788,4.7,0.0,31.1,6.63,4.56,0.0
8789,4.16,0.0,17.16,0.0,8.05,0.0
8790,4.05,5.29,16.03,8.14,13.43,0.0
8791,4.61,3.94,19.67,0.0,11.07,0.0
8792,5.34,0.0,19.4,0.0,0.0,0.0
8793,12.45,7.44,4.57,13.11,13.8,0.0
8794,2.87,4.78,9.99,6.63,3.45,0.0
8795,17.75,0.0,3.76,3.08,25.03,0.0
8796,12.16,3.46,10.89,0.0,15.47,0.0
8797,8.03,5.27,7.78,0.0,11.42,0.0
8798,0.0,10.95,5.12,0.0,9.0,0.0
8799,17.29,0.0,0.0,3.23,7.67,0.0
8800,9.9,0.0,0.0,28.96,0.0,3.59
8801,0.0,0.0,0.0,33.76,0.0,0.0
8802,0.0,0.0,9.5,7.98,8.68,0.0
8803,0.0,0.0,0.0,29.06,0.0,0.0
8804,2.05,0.0,2.18,45.81,3.95,0.0
8805,0.0,0.0,10.69,3.15,14.87,0.0
8806,6.57,0.0,12.66,0.0,9.49,0.0
8807,11.41,0.0,7.36,0.0,19.1,0.0
8808,7.97,0.0,3.5,0.0,5.56,0.0
8809,6.57,0.0,4.11,7.69,17.32,0.0
8810,0.0,0.0,22.36,0.0,14.5,0.0
8811,3.88,0.0,0.0,0.0,5.31,0.0
8812,11.86,3.36,0.0,0.0,3.39,0.0
8813,0.0,4.82,7.35,14.76,6.72,0.0
8814,7.32,0.0,3.13,12.28,22.16,0.0
8815,4.67,0.0,16.66,13.96,7.11,0.0
8816,12.82,2.42,2.74,11.03,11.53,0.0
8817,9.93,6.96,12.79,0.0,11.52,0.0
8818,7.91,0.0,0.0,3.95,13.31,0.0
8819,0.0,6.13,0.0,0.0,20.73,0.0
8820,0.0,0.0,4.43,11.75,9.53,0.0
8821,6.77,2.9,0.0,3.33,5.69,0.0
8822,0.0,4.62,3.46,0.0,3.15,0.0
8823,3.96,0.0,13.23,0.0,13.75,0.0
8824,0.0,0.0,18.58,0.0,0.0,0.0
8825,0.0,0.0,13.93,9.37,33.02,0.0
8826,0.0,7.24,0.0,56.27,0.0,0.0
8827,13.54,0.0,15.46,12.93,0.0,0.0
8828,4.52,0.0,15.22,5.56,13.12,0.0
8829,7.32,0.0,8.81,3.6,44.37,0.0
8830,0.0,0.0,0.0,0.0,58.46,0.0
8831,6.12,0.0,14.74,29.06,16.37,0.0
8832,0.0,0.0,18.41,0.0,16.57,22.2
8833,0.0,0.0,25.7,13.34,9.29,0.0
8834,8.55,0.0,0.0,4.66,23.03,0.0
8835,0.0,0.0,47.02,0.0,0.0,0.0
8836,9.08,0.0,22.66,0.0,0.0,0.0
8837,5.96,0.0,20.78,0.0,4.97,0.0
8838,0.0,14.36,10.33,8.29,12.9,6.6
8839,7.38,3.63,8.25,23.27,8.06,0.0
8840,8.46,0.0,3.93,0.0,20.51,0.0
8841,1.2,0.0,27.31,12.66,2.73,28.84
8842,0.0,16.12,22.4,15.69,0.0,21.62
8843,0.0,0.0,22.2,6.0,11.72,11.23
8844,0.0,0.0,27.59,9.34,0.0,25.39
8845,0.0,0.0,24.3,0.0,16.18,11.69
8846,0.0,0.0,29.96,13.74,16.73,0.0
8847,0.0,0.0,20.61,6.27,0.0,21.44
8848,0.0,0.0,36.83,0.0,11.61,0.0
8849,0.0,0.0,30.94,0.0,8.52,17.62
8850,0.0,0.0,43.42,8.78,12.64,15.29
8851,0.0,0.0,35.31,0.0,16.36,13.78
8852,0.0,5.11,23.86,15.99,13.0,0.0
8853,0.0,0.0,31.2,19.22,13.59,10.76
8854,0.0,0.0,27.68,0.0,8.71,19.54
8855,0.0,0.0,29.31,0.0,18.97,12.63
8856,0.0,0.0,25.77,5.5,8.78,20.65
8857,2.43,0.0,22.38,12.08,0.0,30.27
8858,0.0,0.0,21.49,12.78,0.0,28.04
8859,0.0,0.0,31.42,0.0,10.88,17.35
8860,0.0,0.0,37.8,13.77,14.66,0.0
8861,0.0,0.0,25.91,13.4,14.43,0.0
8862,0.0,0.0,29.51,11.77,5.49,22.86
8863,0.0,0.0,19.57,0.0,8.55,8.74
8864,5.4,0.0,12.58,6.63,31.0,2.53
8865,0.0,0.0,9.26,17.7,5.46,0.0
8866,20.92,0.0,20.03,7.9,17.42,0.0
8867,2.73,0.0,33.18,0.0,39.64,0.0
8868,0.0,2.36,18.13,0.0,51.13,0.0
8869,0.0,0.0,30.53,0.0,57.76,0.0
8870,2.32,0.0,48.8,0.0,7.93,5.21
8871,4.54,16.59,8.29,0.0,39.73,0.0
8872,0.0,18.34,37.77,0.0,7.33,0.0
8873,0.0,3.65,72.61,0.0,3.56,0.0
8874,1.74,12.41,0.0,0.0,42.28,0.0
8875,6.74,3.87,37.7,0.0,29.5,0.0
8876,3.84,12.84,17.85,11.41,4.37,0.0
8877,0.0,0.0,17.92,2.64,0.0,0.0
8878,6.68,7.25,13.72,8.02,3.79,0.0
8879,10.31,0.0,16.18,6.42,9.07,0.0
8880,0.0,0.0,13.97,0.0,4.82,0.0
8881,0.0,20.95,0.0,0.0,0.0,0.0
8882,0.0,0.0,19.29,10.84,0.0,0.0
8883,11.6,0.0,17.16,9.61,0.0,0.0
8884,7.29,0.0,19.38,12.07,0.0,0.0
8885,5.57,0.0,8.98,7.21,12.15,0.0
8886,0.0,0.0,11.53,4.14,0.0,0.0
8887,4.64,16.05,0.0,4.35,0.0,0.0
8888,0.0,18.28,0.0,0.0,3.4,0.0
8889,2.88,13.3,20.39,0.0,44.34,0.0
8890,0.0,9.5,40.11,0.0,21.11,0.0
8891,14.0,19.09,17.63,1.02,11.75,0.0
8892,20.7,7.69,23.17,0.0,32.0,1.98
8893,0.0,0.0,0.0,0.0,45.21,0.0
8894,14.34,0.0,23.06,5.29,31.99,0.0
8895,0.0,0.0,0.0,29.98,33.63,0.0
8896,0.0,0.0,51.61,0.0,0.0,0.0
8897,1.86,0.0,12.29,5.2,51.39,0.0
8898,0.0,0.0,0.0,0.0,88.83,0.0
8899,4.37,18.18,26.15,0.0,0.0,3.83
8900,0.0,0.0,60.76,4.97,11.59,0.0
8901,1.54,0.0,9.07,8.91,66.59,0.0
8902,0.0,0.0,61.22,3.02,19.81,0.0
8903,0.0,0.0,56.95,0.0,18.76,0.0
8904,0.0,0.0,0.0,75.4,7.35,0.0
8905,0.0,0.0,51.99,0.0,16.01,0.0
8906,0.0,0.0,0.0,58.19,0.0,0.0
8907,0.0,0.0,16.32,3.91,4.53,0.0
8908,18.92,0.0,11.51,0.0,3.85,0.0
8909,0.0,0.0,43.7,0.0,34.94,0.0
8910,0.0,0.0,40.35,0.0,9.6,0.0
8911,11.35,0.0,30.62,0.0,33.89,0.0
8912,4.26,0.0,27.25,0.0,56.45,0.0
8913,0.0,0.0,3.23,18.58,9.69,0.0
8914,0.0,0.0,0.0,4.78,3.34,3.68
8915,0.0,0.0,2.42,19.12,0.0,3.77
8916,9.73,0.0,0.0,2.89,2.82,0.0
8917,4.37,0.0,0.0,0.0,20.55,0.0
8918,0.0,0.0,0.0,30.3,0.0,0.0
8919,3.52,0.0,0.0,9.65,3.82,2.6
8920,0.0,0.0,0.0,7.45,29.82,0.0
8921,3.43,5.27,0.0,34.03,7.07,2.91
8922,0.0,0.0,0.0,8.37,4.67,2.44
8923,0.0,0.0,10.69,0.0,0.0,0.0
8924,0.0,0.0,0.0,4.79,19.2,0.0
8925,0.0,0.0,0.0,8.8,22.36,6.69
8926,0.0,14.63,0.0,12.98,12.22,0.0
8927,5.8,4.12,14.23,5.72,27.08,0.0
8928,0.0,0.0,4.49,7.25,11.33,0.0
8929,4.49,0.0,0.0,5.01,20.22,0.0
8930,4.92,0.0,22.13,5.48,13.23,0.0
8931,0.0,0.0,13.43,0.0,24.39,0.0
8932,0.0,0.0,29.29,0.0,7.97,5.26
8933,4.09,3.97,0.0,0.0,20.85,0.0
8934,14.9,3.87,0.0,4.17,16.97,0.0
8935,8.73,0.0,3.0,10.95,17.69,0.0
8936,0.0,8.53,0.0,6.84,9.92,0.0
8937,2.32,0.0,22.54,2.33,13.5,0.0
8938,5.41,3.01,3.24,0.0,11.9,0.0
8939,3.48,0.0,0.0,0.0,8.56,0.0
8940,6.12,0.0,15.96,3.8,15.48,0.0
8941,0.0,0.0,0.0,22.86,5.73,0.0
8942,0.0,0.0,0.0,8.91,9.4,0.0
8943,19.33,13.2,3.65,3.83,28.43,0.0
8944,18.92,12.65,6.37,10.47,15.38,0.0
8945,2.37,0.0,0.0,0.0,33.73,0.0
8946,4.54,0.0,9.43,7.47,0.0,0.0
8947,1.78,6.76,30.73,0.0,20.27,0.0
8948,0.0,0.0,26.6,1.56,61.8,0.0
8949,0.0,0.0,10.23,18.06,5.05,0.0
8950,3.84,0.0,0.0,2.95,10.42,0.0
8951,0.0,0.0,0.0,4.41,19.31,0.0
8952,4.39,0.0,4.96,0.0,8.56,0.0
8953,0.0,6.66,4.71,5.58,22.46,0.0
8954,0.0,0.0,15.49,0.0,13.25,4.69
8955,0.0,0.0,4.67,0.0,18.86,0.0
8956,2.43,0.0,0.0,0.0,15.2,0.0
8957,0.0,0.0,0.0,6.51,9.2,0.0
8958,4.0,6.95,3.93,3.44,8.62,0.0
8959,15.85,0.0,6.04,0.0,8.69,0.0
8960,3.29,0.0,6.77,2.63,0.0,0.0
8961,4.77,0.0,18.04,0.0,5.64,0.0
8962,0.0,0.0,28.82,0.0,5.77,0.0
8963,0.0,0.0,21.99,0.0,14.56,0.0
8964,0.0,0.0,14.09,0.0,32.04,0.0
8965,0.0,27.05,6.52,15.65,0.0,0.0
8966,6.04,0.0,0.0,24.57,16.53,0.0
8967,11.76,3.36,0.0,3.95,5.81,0.0
8968,0.0,0.0,0.0,0.0,28.45,0.0
8969,7.96,0.0,0.0,0.0,4.14,3.92
8970,6.26,6.42,0.0,4.69,0.0,0.0
8971,5.16,0.0,3.73,2.08,3.12,4.65
8972,7.44,0.0,0.0,0.0,0.0,3.62
8973,0.0,0.0,0.0,0.0,0.0,14.74
8974,0.0,0.0,0.0,0.0,7.76,3.24
8975,8.23,0.0,0.0,2.71,4.57,0.0
8976,0.0,0.0,0.0,10.11,19.26,0.0
8977,2.6,2.72,0.0,2.03,2.1,0.0
8978,9.61,0.0,0.0,3.26,16.8,0.0
8979,12.75,0.0,3.12,0.0,8.13,0.0
8980,2.89,2.85,0.0,0.0,8.2,0.0
8981,16.56,0.0,0.0,4.04,3.53,0.0
8982,5.23,0.0,0.0,14.74,0.0,0.0
8983,0.0,0.0,0.0,18.27,10.85,0.0
8984,0.0,0.0,10.45,3.7,9.89,0.0
8985,11.33,0.0,4.23,8.59,5.03,0.0
8986,0.0,0.0,0.0,3.72,31.44,0.0
8987,8.68,5.3,0.0,0.0,4.93,0.0
8988,16.4,0.0,0.0,0.0,11.21,0.0
8989,0.0,0.0,11.57,0.0,52.72,0.0
8990,0.0,0.0,49.66,0.0,15.27,0.0
8991,3.49,0.0,78.8,0.0,0.0,2.7
8992,0.0,0.0,47.25,0.0,31.69,0.0
8993,16.42,11.38,0.0,0.0,2.81,0.0
8994,3.8,2.24,0.0,7.38,5.17,0.0
8995,0.0,0.0,12.9,28.39,6.62,0.0
8996,4.72,0.0,19.52,27.53,7.02,0.0
8997,0.0,0.0,56.49,17.94,3.05,0.0
8998,4.01,0.0,21.15,5.83,44.16,0.0
8999,0.0,0.0,73.66,2.7,0.0,0.0
9000,0.0,0.0,22.75,5.32,44.39,2.71
9001,0.0,0.0,11.41,7.71,20.99,0.0
9002,5.65,0.0,5.18,0.0,16.82,0.0
9003,0.0,11.95,0.0,0.0,5.42,0.0
9004,6.92,0.0,0.0,0.0,0.0,0.0
9005,18.11,0.0,0.0,0.0,5.91,0.0
9006,7.9,7.38,12.45,0.0,3.99,0.0
9007,0.0,0.0,13.84,0.0,4.68,0.0
9008,0.0,5.34,22.56,7.97,5.41,0.0
9009,5.52,0.0,0.0,12.11,0.0,0.0
9010,0.0,0.0,0.0,41.53,0.0,0.0
9011,18.32,0.0,0.0,0.0,0.0,0.0
9012,16.0,0.0,5.28,11.57,2.32,0.0
9013,0.0,0.0,20.07,4.71,13.35,9.88
9014,8.57,0.0,21.72,6.56,11.62,7.2
9015,13.25,0.0,16.05,2.25,11.38,0.0
9016,2.17,0.0,19.58,0.0,15.41,0.0
9017,8.06,0.0,27.13,2.9,17.94,2.95
9018,3.35,0.0,24.84,7.23,17.77,0.0
9019,11.3,0.0,5.86,14.54,15.46,0.0
9020,7.86,0.0,44.36,0.0,20.42,0.0
9021,0.0,0.0,10.07,0.0,0.0,5.74
9022,0.0,0.0,39.96,0.0,0.0,0.0
9023,2.41,7.88,15.13,9.19,8.83,0.0
9024,10.79,0.0,10.16,4.45,0.0,9.59
9025,6.02,0.0,29.04,0.0,0.0,0.0
9026,6.49,5.71,29.03,14.36,11.75,0.0
9027,7.4,0.0,13.16,5.77,36.14,0.0
9028,3.87,0.0,19.63,4.22,21.65,0.0
9029,0.0,0.0,0.0,3.36,16.4,0.0
9030,0.0,0.0,29.34,0.0,8.53,12.56
9031,14.05,8.6,7.89,0.0,18.01,0.0
9032,24.15,8.17,7.06,1.8,12.11,0.0
9033,9.33,10.59,9.41,2.0,22.96,1.63
9034,0.0,0.0,33.2,0.0,5.92,0.0
9035,0.0,0.0,13.42,7.31,0.0,0.0
9036,0.0,16.78,15.45,0.0,0.0,0.0
9037,0.0,13.71,17.08,8.85,0.0,0.0
9038,0.0,0.0,19.28,0.0,15.55,0.0
9039,0.0,0.0,9.37,0.0,45.86,0.0
9040,0.0,0.0,10.71,23.8,20.05,3.81
9041,0.0,0.0,25.28,8.48,0.0,0.0
9042,0.0,5.88,16.45,0.0,29.38,0.0
9043,0.0,0.0,35.95,3.11,3.19,2.77
9044,0.0,0.0,0.0,0.0,21.82,0.0
9045,2.85,0.0,28.26,3.4,2.27,0.0
9046,14.09,3.25,0.0,4.65,14.84,5.1
9047,9.76,8.76,0.0,13.89,8.5,0.0
9048,0.0,0.0,26.69,0.0,12.98,0.0
9049,4.55,0.0,5.33,0.0,7.82,0.0
9050,13.93,0.0,21.96,8.29,9.91,0.0
9051,6.26,6.42,10.42,0.0,0.0,0.0
9052,0.0,4.69,10.28,0.0,15.27,0.0
9053,0.0,4.28,12.16,0.0,22.27,0.0
9054,0.0,0.0,20.96,0.0,15.45,0.0
9055,0.0,0.0,6.54,4.41,9.58,0.0
9056,9.28,10.77,0.0,4.28,6.22,0.0
9057,5.04,0.0,7.51,0.0,17.47,0.0
9058,0.0,0.0,37.78,0.0,0.0,0.0
9059,0.0,0.0,18.1,6.24,13.23,0.0
9060,0.0,0.0,6.33,4.08,6.4,0.0
9061,7.07,0.0,0.0,24.22,16.19,0.0
9062,0.0,10.47,0.0,0.0,4.37,6.47
9063,0.0,10.78,3.78,8.28,0.0,7.15
9064,7.46,0.0,14.61,3.18,12.56,0.0
9065,0.0,3.35,3.53,0.0,18.82,0.0
9066,3.35,3.67,9.53,9.58,0.0,0.0
9067,8.5,0.0,0.0,4.46,2.88,2.55
9068,4.32,7.13,0.0,6.26,11.06,0.0
9069,0.0,6.34,12.96,0.0,0.0,0.0
9070,8.35,0.0,5.47,0.0,11.89,0.0
9071,4.65,0.0,0.0,14.32,5.91,0.0
9072,0.0,0.0,3.76,0.0,29.76,0.0
9073,8.38,4.47,0.0,5.92,59.74,0.0
9074,4.26,0.0,0.0,14.74,9.02,0.0
9075,0.0,3.94,5.15,0.0,19.5,0.0
9076,4.12,0.0,3.28,3.11,2.75,6.05
9077,0.0,0.0,20.95,0.0,5.94,0.0
9078,12.19,0.0,0.0,0.0,13.74,0.0
9079,0.0,0.0,13.16,2.62,0.0,0.0
9080,0.0,0.0,0.0,50.42,4.94,0.0
9081,17.57,5.7,0.0,0.0,7.12,0.0
9082,3.15,0.0,3.27,2.6,2.9,3.98
9083,0.0,7.81,0.0,0.0,14.33,0.0
9084,4.25,0.0,22.68,9.77,4.75,0.0
9085,0.0,0.0,0.0,0.0,16.45,0.0
9086,0.0,3.98,11.28,0.0,3.62,0.0
9087,0.0,0.0,0.0,0.0,8.04,0.0
9089,0.0,0.0,0.0,2.72,3.24,0.0
9090,6.47,0.0,0.0,5.99,0.0,0.0
9091,7.86,0.0,0.0,9.15,4.06,0.0
9092,20.02,0.0,0.0,0.0,10.93,0.0
9093,11.9,0.0,0.0,5.14,32.38,0.0
9094,0.0,9.56,0.0,0.0,13.31,0.0
9095,0.0,11.04,10.99,0.0,14.56,0.0
9096,11.77,0.0,0.0,29.86,0.0,0.0
9097,0.0,46.64,0.0,0.0,0.0,0.0
9098,0.0,14.33,0.0,0.0,36.51,0.0
9099,12.85,12.09,4.6,0.0,3.16,0.0
9100,0.0,7.04,2.8,4.08,12.67,0.0
9101,0.0,5.88,11.15,0.0,12.55,0.0
9102,0.0,2.6,7.51,33.15,8.35,0.0
9103,3.34,0.0,36.99,0.0,8.75,0.0
9104,0.0,0.0,0.0,0.0,43.18,0.0
9105,7.99,0.0,6.31,0.0,11.26,0.0
9106,3.83,0.0,5.21,4.27,20.4,0.0
9107,13.69,0.0,0.0,3.89,12.91,0.0
9108,0.0,7.76,33.65,0.0,0.0,0.0
9109,0.0,0.0,20.85,0.0,13.2,0.0
9110,11.2,0.0,19.75,0.0,5.19,0.0
9111,0.0,0.0,28.02,0.0,7.75,13.43
9112,0.0,7.67,22.72,0.0,6.38,0.0
9113,0.0,13.62,17.32,0.0,14.43,0.0
9114,0.0,0.0,18.34,17.05,5.16,7.26
9115,0.0,4.38,4.54,0.0,17.67,0.0
9116,0.0,4.91,15.01,0.0,4.18,0.0
9117,0.0,0.0,13.43,0.0,5.93,0.0
9118,7.37,0.0,6.86,0.0,18.56,0.0
9119,0.0,0.0,34.32,0.0,0.0,0.0
9120,7.25,6.43,0.0,9.34,15.92,0.0
9121,0.0,0.0,30.87,0.0,0.0,0.0
9122,6.34,9.17,19.4,0.0,4.46,0.0
9123,7.47,0.0,0.0,4.72,16.83,0.0
9124,0.0,0.0,55.24,0.0,0.0,0.0
9125,0.0,0.0,9.76,0.0,12.59,0.0
9126,2.8,0.0,5.19,0.0,26.37,0.0
9127,11.23,0.0,0.0,0.0,30.17,0.0
9128,3.66,0.0,7.45,0.0,7.22,0.0
9129,0.0,18.49,8.9,0.0,10.97,0.0
9130,0.0,0.0,6.77,0.0,19.51,0.0
9131,4.67,0.0,16.97,0.0,6.34,0.0
9132,0.0,9.53,0.0,4.36,8.68,0.0
9133,12.89,0.0,2.07,0.0,6.65,0.0
9134,0.0,0.0,14.24,0.0,3.28,0.0
9135,0.0,0.0,12.29,0.0,20.4,0.0
9136,0.0,10.39,4.12,0.0,5.79,0.0
9137,2.81,0.0,12.24,0.0,9.09,0.0
9138,0.0,0.0,9.19,3.46,20.13,0.0
9139,11.55,0.0,0.0,3.18,22.1,0.0
9140,3.83,0.0,7.51,11.47,0.0,0.0
9141,0.0,3.97,3.75,8.86,7.54,0.0
9142,14.19,4.74,0.0,2.74,15.47,0.0
9143,12.81,4.55,0.0,3.53,5.13,0.0
9144,0.0,12.68,4.29,0.0,13.46,0.0
9145,3.2,0.0,17.06,0.0,4.89,0.0
9146,11.05,2.15,5.43,0.0,6.29,0.0
9147,0.0,3.99,7.63,0.0,16.52,0.0
9148,2.49,8.07,2.93,0.0,3.72,0.0
9149,3.17,0.0,0.0,2.31,9.02,0.0
9150,8.08,0.0,0.0,9.02,0.0,0.0
9151,5.99,0.0,11.69,7.67,6.4,0.0
9152,0.0,0.0,0.0,7.53,21.81,0.0
9153,2.21,0.0,0.0,0.0,13.26,0.0
9154,0.0,0.0,15.68,3.68,9.08,0.0
9155,4.49,0.0,14.09,0.0,11.06,0.0
9156,0.0,0.0,11.16,0.0,11.01,8.82
9157,0.0,0.0,10.41,9.94,4.47,0.0
9158,0.0,0.0,3.72,9.39,12.46,0.0
9159,5.69,0.0,0.0,0.0,10.52,0.0
9160,0.0,0.0,0.0,7.15,25.57,0.0
9161,4.32,4.79,0.0,0.0,24.66,0.0
9162,0.0,3.54,16.33,0.0,4.44,0.0
9163,0.0,0.0,3.94,0.0,17.1,0.0
9164,0.0,4.83,7.24,0.0,15.23,0.0
9165,7.96,0.0,0.0,0.0,21.29,0.0
9166,0.0,0.0,15.16,0.0,0.0,0.0
9167,0.0,0.0,35.54,9.89,5.1,0.0
9168,15.8,2.89,2.34,0.0,6.17,0.0
9169,0.0,0.0,17.31,0.0,0.0,0.0
9170,2.79,0.0,6.92,2.77,9.72,0.0
9171,0.0,0.0,12.48,0.0,13.28,8.77
9172,0.0,0.0,4.42,0.0,19.4,0.0
9173,2.69,0.0,4.2,6.61,0.0,0.0
9174,5.04,0.0,0.0,0.0,13.81,0.0
9175,3.6,0.0,6.85,3.05,9.25,0.0
9176,3.03,0.0,2.13,0.0,5.64,0.0
9177,2.09,0.0,3.18,0.0,7.35,0.0
9178,3.52,0.0,2.86,0.0,7.05,0.0
9179,0.0,0.0,2.38,3.47,6.5,0.0
9180,3.54,0.0,3.71,13.97,7.52,0.0
9181,0.0,0.0,0.0,4.34,0.0,0.0
9182,0.0,0.0,15.19,0.0,0.0,0.0
9183,11.25,0.0,3.96,0.0,4.74,6.02
9184,5.81,0.0,0.0,5.39,17.23,0.0
9185,4.44,5.44,0.0,3.66,8.47,0.0
9186,2.64,8.28,6.17,2.58,14.65,0.0
9187,10.55,7.02,0.0,0.0,9.98,0.0
9188,12.59,0.0,3.62,4.02,7.34,0.0
9189,2.77,3.78,6.13,0.0,8.97,0.0
9190,35.02,1.65,0.0,0.0,2.92,0.0
9191,11.13,0.0,2.1,0.0,7.12,0.0
9192,0.0,3.57,0.0,0.0,14.89,8.47
9193,32.2,6.03,0.0,2.27,0.0,14.12
9194,24.79,3.17,2.15,2.65,11.27,0.0
9195,8.16,31.35,0.0,0.0,6.05,0.0
9196,5.44,0.0,0.0,5.69,13.82,0.0
9197,0.0,39.91,0.0,0.0,0.0,0.0
9198,2.71,0.0,20.25,7.5,23.77,0.0
9199,10.79,0.0,6.06,7.69,8.02,0.0
9200,22.28,0.0,0.0,0.0,0.0,13.89
9201,10.99,4.37,8.57,8.46,0.0,0.0
9202,0.0,6.55,0.0,5.21,15.35,0.0
9203,0.0,0.0,20.12,0.0,5.13,0.0
9204,7.13,2.31,2.78,0.0,0.0,0.0
9205,6.71,3.42,8.97,0.0,3.84,0.0
9206,0.0,5.45,0.0,6.93,19.09,0.0
9207,0.0,0.0,4.03,28.57,0.0,5.2
9208,0.0,0.0,0.0,24.4,0.0,0.0
9209,15.09,5.41,2.01,7.2,5.36,4.62
9210,11.66,2.62,3.02,0.0,7.21,0.0
9211,9.55,0.0,7.62,0.0,4.28,0.0
9212,7.39,0.0,0.0,12.5,0.0,0.0
9213,2.62,2.78,0.0,8.87,2.48,4.5
9214,6.99,0.0,0.0,3.39,3.08,0.0
9215,0.0,0.0,0.0,15.24,0.0,3.54
9216,3.29,3.79,0.0,15.67,8.68,0.0
9217,30.33,3.12,2.62,5.97,0.0,4.01
9218,9.31,0.0,5.66,3.21,13.68,4.56
9219,5.4,4.07,3.4,6.29,9.7,0.0
9220,0.0,0.0,27.83,18.26,11.47,0.0
9221,10.67,8.65,8.17,10.92,24.27,0.0
9222,0.0,36.3,0.0,0.0,11.26,0.0
9223,0.0,21.38,0.0,0.0,0.0,0.0
9224,0.0,19.77,0.0,0.0,0.0,0.0
9225,0.0,5.87,0.0,0.0,16.21,0.0
9226,4.7,23.17,0.0,0.0,5.74,0.0
9227,0.0,5.61,21.81,0.0,3.21,6.59
9228,10.26,0.0,0.0,0.0,8.43,3.54
9229,0.0,0.0,17.93,0.0,11.75,0.0
9230,0.0,0.0,0.0,2.94,19.89,7.47
9231,9.04,0.0,0.0,0.0,4.84,14.25
9232,0.0,0.0,2.7,0.0,15.35,8.16
9233,0.0,0.0,24.07,0.0,0.0,26.1
9234,0.0,4.45,18.65,11.62,3.85,0.0
9235,10.64,0.0,12.19,0.0,18.59,0.0
9236,19.23,0.0,0.0,0.0,13.85,6.23
9237,3.99,0.0,12.32,3.0,36.95,10.05
9238,5.79,4.13,13.55,0.0,4.0,5.26
9239,3.1,0.0,3.69,3.57,24.68,0.0
9240,0.0,0.0,12.1,5.38,13.73,0.0
9241,8.99,0.0,13.78,0.0,14.57,0.0
9242,0.0,0.0,39.25,7.29,0.0,0.0
9243,0.0,0.0,4.07,19.5,3.82,0.0
9244,4.77,0.0,5.37,8.2,4.75,0.0
9245,4.08,5.46,0.0,3.5,9.52,0.0
9246,0.0,0.0,8.11,3.9,15.03,0.0
9247,3.27,11.08,6.94,0.0,3.36,0.0
9248,0.0,28.55,3.86,0.0,6.26,0.0
9249,0.0,0.0,37.51,0.0,15.8,0.0
9250,0.0,0.0,20.35,0.0,0.0,0.0
9251,0.0,18.35,54.21,0.0,0.0,0.0
9252,0.0,0.0,29.65,0.0,5.65,0.0
9253,0.0,0.0,25.91,0.0,0.0,0.0
9254,0.0,0.0,23.07,0.0,0.0,14.4
9255,0.0,0.0,14.22,0.0,7.8,9.06
9256,0.0,0.0,9.63,3.7,15.3,0.0
9257,0.0,0.0,0.0,0.0,26.75,0.0
9258,4.75,0.0,0.0,0.0,15.82,0.0
9259,0.0,15.68,0.0,0.0,20.77,0.0
9260,0.0,9.01,5.41,0.0,13.68,0.0
9261,0.0,6.63,0.0,8.59,5.08,0.0
9262,0.0,0.0,0.0,0.0,49.85,0.0
9263,0.0,0.0,8.84,0.0,25.5,0.0
9264,3.3,0.0,0.0,0.0,21.58,0.0
9265,5.71,14.84,5.2,0.0,8.17,0.0
9266,0.0,0.0,6.53,4.97,19.92,0.0
9267,0.0,0.0,0.0,0.0,67.29,0.0
9268,0.0,0.0,8.26,0.0,17.88,0.0
9269,5.4,0.0,13.34,0.0,17.47,0.0
9270,0.0,0.0,8.74,10.58,18.86,0.0
9271,0.0,4.63,18.09,0.0,24.96,0.0
9272,0.0,14.34,5.75,0.0,8.32,0.0
9273,0.0,0.0,0.0,9.9,21.27,0.0
9274,6.58,0.0,0.0,0.0,21.15,0.0
9275,0.0,0.0,0.0,9.63,30.63,0.0
9276,5.63,0.0,22.46,4.48,0.0,4.49
9277,0.0,0.0,0.0,3.45,11.05,12.66
9278,0.0,0.0,0.0,6.4,47.58,0.0
9279,0.0,0.0,25.5,0.0,6.69,0.0
9280,0.0,8.52,4.09,0.0,11.03,0.0
9281,0.0,0.0,0.0,5.28,15.57,0.0
9282,0.0,0.0,8.08,0.0,13.24,0.0
9283,3.43,0.0,5.08,0.0,7.82,0.0
9284,0.0,0.0,11.36,0.0,12.42,0.0
